Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2019-07-20 00:00:00 UTC,0.011827829097815,0.0893168515932652,,0.194346664404426,0.0201434848719023,0.0893243663038257,0.0384890309513752,0.0399012842733689,,0.9401630915173117
2019-07-21 00:00:00 UTC,0.0123954311354411,0.0925015602483313,,0.139912300714959,0.0177879509081588,0.0710969664998559,0.0396457634001555,0.0398824355451122,,1.092964448757926
2019-07-22 00:00:00 UTC,0.0134020998098253,0.088351745164771,,0.122927103333428,0.0176311167911929,0.0556269618274847,0.0379349716004326,0.032628527446385,,0.9360235348374734
2019-07-23 00:00:00 UTC,0.0119856565256595,0.0708120621804839,,0.0934012927822862,0.0137334257543746,0.0538835828730803,0.0442533428939682,0.0337776517440474,,0.8457250126111647
2019-07-24 00:00:00 UTC,0.00873179527498397,0.0813207833662575,,0.0663763877020652,0.0183407728130885,0.0437837748019734,0.0326611965300813,0.0381622693450205,,0.9055010923135217
2019-07-25 00:00:00 UTC,0.0103582855919756,0.0928450086281958,,0.0793947479412289,0.0129179128851142,0.0440630380002963,0.0289386126343962,0.0270140641923849,,0.9411925072719151
2019-07-26 00:00:00 UTC,0.0077517980239649,0.0738586748785667,,0.0746172810232622,0.016733451059585,0.0640275381139314,0.027356282568132,0.023797317278984,,0.899294948279854
2019-07-27 00:00:00 UTC,0.00830494257118922,0.0804308502796242,,0.0573963716726672,0.0146903420994562,0.0412535182143828,0.0278088245955545,0.0271942543269943,,0.9337595650824233
2019-07-28 00:00:00 UTC,0.00713204877880613,0.100275864449919,,0.0772328045606907,0.0212437550849212,0.0577073774021294,0.0313370889165427,0.0291858926949499,,0.9483116342051731
2019-07-29 00:00:00 UTC,0.00546689475207509,0.0792107063666532,,0.0570964097893293,0.015942789165441,0.0690603832814353,0.0291059563137066,0.0291865933324154,,0.9737923220243833
2019-07-30 00:00:00 UTC,0.00681293794817575,0.0767025079868443,,0.0693721152937344,0.0141427475149822,0.0423334406855401,0.0246678967281687,0.0247856374156614,,0.9954755624547603
2019-07-31 00:00:00 UTC,0.00825185916210618,0.0729543757413969,,0.093594961644454,0.0114136399621851,0.0448067584998123,0.0209947485360154,0.0214161358126736,,0.9652721310017481
2019-08-01 00:00:00 UTC,0.0108101354354433,0.0721159008140587,,0.0898815478849184,0.0105657995634841,0.0376819975259009,0.0345327643811716,0.0256925558473251,,0.8022619105688876
2019-08-02 00:00:00 UTC,0.0113024716486906,0.0746767283178466,,0.097750594702504,0.00981915489902213,0.0458914553309959,0.0257629358530445,0.0236176851483968,,0.9322933360136462
2019-08-03 00:00:00 UTC,0.0106485787972178,0.089534319413168,,0.0979699143028688,0.0140589228775329,0.0554162371751386,0.0301681795048527,0.0240643660391128,,1.5468299618341943
2019-08-04 00:00:00 UTC,0.0108159873735395,0.0773306670392072,,0.0947261298855905,0.0135165599612443,0.0519266236715948,0.033041308251448,0.0294482518749703,,0.9510740951423217
2019-08-05 00:00:00 UTC,0.0108802170462356,0.0753313171563734,,0.0953250856512719,0.0113077795598574,0.0293344324968313,0.0366417302071227,0.0266224454485821,,1.1972777892097677
2019-08-06 00:00:00 UTC,0.0113710538372513,0.0764302813238821,,0.105470864655311,0.0100082463029812,0.0294231497815256,0.0365298125714578,0.0291232316453038,,1.1044610265688382
2019-08-07 00:00:00 UTC,0.0112765958840894,0.0721734087271968,,0.145657118542537,0.0141476231336575,0.04347714382663,0.0303346208509418,0.0304708810523343,,1.2814160681990836
2019-08-08 00:00:00 UTC,0.0119730467118235,0.0677584139936441,,0.190664172189524,0.0151915900328343,0.0487227163874671,0.0382512816909741,0.0274245196103107,,1.2997650973842754
2019-08-09 00:00:00 UTC,0.0113288238673223,0.077713980642161,,0.17090595369707,0.0127479634713068,0.0299991535592546,0.0326986851359225,0.0262261711753027,,1.0438456809235697
2019-08-10 00:00:00 UTC,0.0109994275735797,0.0768540243061991,,0.171666560595741,0.0123489322854612,0.0433693869382784,0.0253634250470215,0.0214845464251599,,0.9919596602853966
2019-08-11 00:00:00 UTC,0.0134551507399657,0.0781385303947682,,0.198947867380623,0.0111206700354679,0.042715594077421,0.0234540840535253,0.0239418390333387,,0.8394630104996447
2019-08-12 00:00:00 UTC,0.0121377358328435,0.0742761824465618,,0.159444558389197,0.00786326133895619,0.0306129005303538,0.0148345761765235,0.0205998574817354,,0.976777830496102
2019-08-13 00:00:00 UTC,0.0108558924283779,0.0743443913608246,,0.194256488163748,0.00793137232393442,0.0268601441543941,0.0196457860726409,0.0289919447991016,,0.8945176558454816
2019-08-14 00:00:00 UTC,0.0122083562160384,0.0756583985915244,,0.200617424911645,0.0134238817200776,0.0322549503079624,0.033201422012045,0.0283309929946069,,0.8795201940269589
2019-08-15 00:00:00 UTC,0.013014175935499,0.0768516661057744,,0.219878266665658,0.0195665010518957,0.0328858241589692,0.0771941631476528,0.0338222221802797,,1.6333780660469284
2019-08-16 00:00:00 UTC,0.0120381997310369,0.0803883215843773,,0.180646770046217,0.0198622574210894,0.0419985671639033,0.0580391922936535,0.0302305024764207,,1.3369899865830102
2019-08-17 00:00:00 UTC,0.0124799783402652,0.084780477650812,,0.177478228481069,0.0203642805522121,0.065016391120417,0.0494548568857317,0.0222037588698145,,1.159119904986712
2019-08-18 00:00:00 UTC,0.0116983405159033,0.0787264115638194,,0.16583449277479,0.0134347855371171,0.0512388912410077,0.0404955306648387,0.0256883490332616,,0.8339568401713171
2019-08-19 00:00:00 UTC,0.0116085776254976,0.0713418958910829,,0.144277327245184,0.0112331142690215,0.0367934630503209,0.0371961379674237,0.0236925638005734,,0.9189872496929069
2019-08-20 00:00:00 UTC,0.0108515589932904,0.0737993115054837,,0.167718558435833,0.0123593185444683,0.0315996377141837,0.0320449696047055,0.0236209009011993,,0.74523071055039
2019-08-21 00:00:00 UTC,0.0123571591105235,0.0706719371402118,,0.140414077654603,0.0117446464412043,0.0288720695218594,0.0342193282031525,0.0185661737923259,,0.7353381004684
2019-08-22 00:00:00 UTC,0.0106023768740609,0.0715792709113889,,0.191078223712436,0.0128772818794913,0.040555738880661,0.0375529582382274,0.0216411097535481,,0.9552428044532283
2019-08-23 00:00:00 UTC,0.0112561495528631,0.0585096735813631,,0.180022215535338,0.00865352386921619,0.0500029272503849,0.0250026662576571,0.0197678872326655,,0.887619842829789
2019-08-24 00:00:00 UTC,0.0104093182142397,0.0732080913309203,,0.157848298070208,0.00843193252934218,0.0427864828349717,0.0266088207459504,0.0192559350120072,,0.7477062700336167
2019-08-25 00:00:00 UTC,0.0114443140271603,0.0785814912884502,,0.207090044880166,0.014635934558199,0.0557596766592402,0.0271188385503718,0.0203709946270348,,0.7967642598856967
2019-08-26 00:00:00 UTC,0.0111123278716447,0.0739830141851228,,0.162602526359157,0.0131582512113376,0.0400977483279812,0.0319074000356539,0.0172782817141943,,1.2222251405611344
2019-08-27 00:00:00 UTC,0.0106226751800505,0.0612452368866241,,0.188138789341858,0.00964430941963336,0.0339150872709363,0.0251960413951287,0.0231600069962838,,0.8896989649429851
