Time,
2018-03-31 00:00:00 UTC,148617.0
2018-04-01 00:00:00 UTC,135129.0
2018-04-02 00:00:00 UTC,168178.0
2018-04-03 00:00:00 UTC,198919.0
2018-04-04 00:00:00 UTC,185710.0
2018-04-05 00:00:00 UTC,181832.0
2018-04-06 00:00:00 UTC,172889.0
2018-04-07 00:00:00 UTC,154639.0
2018-04-08 00:00:00 UTC,138535.0
2018-04-09 00:00:00 UTC,176563.0
2018-04-10 00:00:00 UTC,186415.0
2018-04-11 00:00:00 UTC,183248.0
2018-04-12 00:00:00 UTC,210879.0
2018-04-13 00:00:00 UTC,217282.0
2018-04-14 00:00:00 UTC,161843.0
2018-04-15 00:00:00 UTC,174031.0
2018-04-16 00:00:00 UTC,196106.0
2018-04-17 00:00:00 UTC,201820.0
2018-04-18 00:00:00 UTC,200740.0
2018-04-19 00:00:00 UTC,213523.0
2018-04-20 00:00:00 UTC,207777.0
2018-04-21 00:00:00 UTC,193975.0
2018-04-22 00:00:00 UTC,171870.0
2018-04-23 00:00:00 UTC,226353.0
2018-04-24 00:00:00 UTC,254493.0
2018-04-25 00:00:00 UTC,213155.0
2018-04-26 00:00:00 UTC,216732.0
2018-04-27 00:00:00 UTC,211119.0
2018-04-28 00:00:00 UTC,203681.0
2018-04-29 00:00:00 UTC,180798.0
2018-04-30 00:00:00 UTC,215107.0
2018-05-01 00:00:00 UTC,199959.0
2018-05-02 00:00:00 UTC,212296.0
2018-05-03 00:00:00 UTC,228521.0
2018-05-04 00:00:00 UTC,219069.0
2018-05-05 00:00:00 UTC,202703.0
2018-05-06 00:00:00 UTC,171761.0
2018-05-07 00:00:00 UTC,205063.0
2018-05-08 00:00:00 UTC,217810.0
2018-05-09 00:00:00 UTC,206579.0
2018-05-10 00:00:00 UTC,208961.0
2018-05-11 00:00:00 UTC,213624.0
2018-05-12 00:00:00 UTC,182054.0
2018-05-13 00:00:00 UTC,158794.0
2018-05-14 00:00:00 UTC,209697.0
2018-05-15 00:00:00 UTC,214779.0
2018-05-16 00:00:00 UTC,208463.0
2018-05-17 00:00:00 UTC,192683.0
2018-05-18 00:00:00 UTC,211496.0
2018-05-19 00:00:00 UTC,173274.0
2018-05-20 00:00:00 UTC,158663.0
2018-05-21 00:00:00 UTC,202647.0
2018-05-22 00:00:00 UTC,203337.0
2018-05-23 00:00:00 UTC,223196.0
2018-05-24 00:00:00 UTC,206825.0
2018-05-25 00:00:00 UTC,196181.0
2018-05-26 00:00:00 UTC,158783.0
2018-05-27 00:00:00 UTC,144304.0
2018-05-28 00:00:00 UTC,189063.0
2018-05-29 00:00:00 UTC,204769.0
2018-05-30 00:00:00 UTC,204077.0
2018-05-31 00:00:00 UTC,209526.0
2018-06-01 00:00:00 UTC,205481.0
2018-06-02 00:00:00 UTC,174497.0
2018-06-03 00:00:00 UTC,163443.0
2018-06-04 00:00:00 UTC,211721.0
2018-06-05 00:00:00 UTC,212901.0
2018-06-06 00:00:00 UTC,206417.0
2018-06-07 00:00:00 UTC,207627.0
2018-06-08 00:00:00 UTC,200379.0
2018-06-09 00:00:00 UTC,171306.0
2018-06-10 00:00:00 UTC,179809.0
2018-06-11 00:00:00 UTC,213196.0
2018-06-12 00:00:00 UTC,214595.0
2018-06-13 00:00:00 UTC,211829.0
2018-06-14 00:00:00 UTC,210029.0
2018-06-15 00:00:00 UTC,205861.0
2018-06-16 00:00:00 UTC,159090.0
2018-06-17 00:00:00 UTC,144908.0
2018-06-18 00:00:00 UTC,196305.0
2018-06-19 00:00:00 UTC,191805.0
2018-06-20 00:00:00 UTC,198889.0
2018-06-21 00:00:00 UTC,198113.0
2018-06-22 00:00:00 UTC,204144.0
2018-06-23 00:00:00 UTC,163295.0
2018-06-24 00:00:00 UTC,158022.0
2018-06-25 00:00:00 UTC,200173.0
2018-06-26 00:00:00 UTC,195404.0
2018-06-27 00:00:00 UTC,188510.0
2018-06-28 00:00:00 UTC,187624.0
2018-06-29 00:00:00 UTC,197881.0
2018-06-30 00:00:00 UTC,181065.0
2018-07-01 00:00:00 UTC,156247.0
2018-07-02 00:00:00 UTC,199294.0
2018-07-03 00:00:00 UTC,216747.0
2018-07-04 00:00:00 UTC,206788.0
2018-07-05 00:00:00 UTC,199600.0
2018-07-06 00:00:00 UTC,200993.0
2018-07-07 00:00:00 UTC,170160.0
2018-07-08 00:00:00 UTC,155685.0
2018-07-09 00:00:00 UTC,206546.0
2018-07-10 00:00:00 UTC,216063.0
