Time,bit-x,bitbay,bitfinex,bitstamp,btce,campbx,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,okcoin,therocktrading
2021-06-28 00:00:00 UTC,35465.8749643817,,109.774781124917,102.394077210696,,,90.314416676836,102.092309177582,104.931734189271,102.497984744459,,,106.276180939705,,
2021-06-29 00:00:00 UTC,,,121.497683598027,115.253186626464,,,105.80005512455,115.952732190979,111.087947063341,114.779965860329,,,116.317361665183,,
2021-06-30 00:00:00 UTC,,,68.2142534468876,102.693924602168,,,86.6806136959545,101.251985514431,113.251117783997,101.731967448532,,,104.499640614305,,
2021-07-01 00:00:00 UTC,,,99.043989068879,99.0361675604642,,,87.8326759308011,98.2508425475451,98.5630402107643,101.81978812699,,,102.467395150925,,
2021-07-02 00:00:00 UTC,,,96.2778908191364,91.7401852537973,,,81.1081752908576,91.0040183113236,98.5728892514023,91.1589530211739,,,89.5999458961061,,
2021-07-03 00:00:00 UTC,,,74.346703998792,68.2658035729046,,,56.004768411746,69.8269522778387,65.7892954492909,69.4780081300292,,,69.2721756808855,,
2021-07-04 00:00:00 UTC,,,67.0143118378525,64.3653421404587,,,45.1053708639903,63.8910017055564,63.8630178441113,63.6714336407873,,,64.3291652108425,,
2021-07-05 00:00:00 UTC,,,88.079103951445,86.2117912822214,,,70.3075868270393,82.0499680616254,73.6405774184462,83.01293756283,,,86.1193232739057,,
2021-07-06 00:00:00 UTC,,,102.785663855042,92.888006589037,,,86.3771680211151,97.621497354383,84.6298951924126,95.2087304320768,,,92.4611138270589,,
2021-07-07 00:00:00 UTC,,,72.158906235412,65.4712290374701,,,54.2505969849841,65.5907648933725,58.9428506723287,66.096367949196,,,67.513641185596,,
2021-07-08 00:00:00 UTC,,,93.5293366130581,92.1790333492476,,,76.6291666879191,91.0703232149195,88.1367146503356,92.8800335653748,,,94.0059822802401,,
2021-07-09 00:00:00 UTC,,,75.2775841369181,73.2690125316178,,,55.0786903033793,71.4053906021172,68.0840692006979,73.5918736539316,,,74.2348151987354,,
